id,citation_id
10.1145/3287560.3287584,10.1145/3514094.3534188
10.1145/3287560.3287584,10.1145/3514094.3534132
10.1145/3287560.3287584,10.1145/3531146.3533245
10.1145/3287560.3287584,10.1145/3531146.3533204
10.1145/3287560.3287584,10.1145/3531146.3533199
10.1145/3287560.3287584,10.1145/3531146.3533171
10.1145/3287560.3287584,10.1109/SDS54800.2022.00011
10.1145/3287560.3287584,10.1007/s13347-022-00528-0
10.1145/3287560.3287584,10.1007/s13347-022-00519-1
10.1145/3287560.3287584,10.3389/fdata.2022.892837
10.1145/3287560.3287584,10.1109/TTS.2021.3084913
10.1145/3287560.3287584,10.1017/can.2021.24
10.1145/3287560.3287584,10.1016/j.ipm.2021.102707
10.1145/3287560.3287584,10.1007/978-3-031-09846-8_11
10.1145/3287560.3287584,10.1007/978-3-030-96957-8_26
10.1145/3287560.3287584,10.1007/s10676-021-09608-9
10.1145/3287560.3287584,10.1007/s13347-021-00488-x
10.1145/3287560.3287584,10.1007/s43681-021-00067-y
10.1145/3287560.3287584,10.1145/3465416.3483286
10.1145/3287560.3287584,10.1145/3461702.3462592
10.1145/3287560.3287584,10.1145/3461702.3462583
10.1145/3287560.3287584,10.1145/3411764.3445261
10.1145/3287560.3287584,10.1145/3442381.3449970
10.1145/3287560.3287584,10.1007/s10506-021-09286-4
10.1145/3287560.3287584,10.1145/3442188.3445936
10.1145/3287560.3287584,10.1145/3442188.3445919
10.1145/3287560.3287584,10.1145/3442188.3445892
10.1145/3287560.3287584,10.1016/j.isci.2021.102249
10.1145/3287560.3287584,10.1007/978-3-030-80083-3_12
10.1145/3287560.3287584,10.1007/978-3-030-56286-1_9
10.1145/3287560.3287584,10.14778/3415478.3415570
10.1145/3287560.3287584,10.1007/s11023-020-09529-4
10.1145/3287560.3287584,10.1109/SDS49233.2020.00015
10.1145/3287560.3287584,10.1145/3375627.3375854
10.1145/3287560.3287584,10.1007/s10618-020-00675-y
10.1145/3287560.3287584,10.1145/3351095.3372864
10.1145/3287560.3287584,10.5555/3454287.3454314
10.1145/3287560.3287584,10.1145/3292500.3330664
10.1145/3287560.3287584,10.1145/3308560.3320101
10.1145/3287560.3287584,10.2139/ssrn.3974963
10.1145/3287560.3287584,10.2139/ssrn.3883649
10.1145/3287560.3287584,10.2139/ssrn.3695002
10.1145/3287560.3287584,10.2139/ssrn.3679975
10.1145/3287560.3287584,10.2139/ssrn.3559407
10.1145/3287560.3287584,10.2139/ssrn.3459289
10.1145/3287560.3287584,10.2139/ssrn.3450300
10.1145/3287560.3287584,10.2139/ssrn.3438823
10.1145/3287560.3287577,10.1007/s11042-023-17170-3
10.1145/3287560.3287577,10.1109/IJCNN54540.2023.10191274
10.1145/3287560.3287577,10.1109/TKDE.2021.3131528
10.1145/3287560.3287577,10.1145/3555186
10.1145/3287560.3287577,10.1145/3460001
10.1145/3287560.3287577,10.1145/3531146.3533194
10.1145/3287560.3287577,10.1145/3531146.3533150
10.1145/3287560.3287577,10.1017/dap.2022.36
10.1145/3287560.3287577,10.1017/dap.2022.1
10.1145/3287560.3287577,10.1146/annurev-lawsocsci-041221-023808
10.1145/3287560.3287577,10.5555/3503984.3503985
10.1145/3287560.3287577,10.1109/ICCCN52240.2021.9522203
10.1145/3287560.3287577,10.1145/3461778.3462065
10.1145/3287560.3287577,10.1145/3411764.3445102
10.1145/3287560.3287577,10.1145/3442188.3445938
10.1145/3287560.3287577,10.1145/3442188.3445937
10.1145/3287560.3287577,10.1145/3442188.3445872
10.1145/3287560.3287577,10.1145/3442188.3445871
10.1145/3287560.3287577,10.1109/BigData50022.2020.9378186
10.1145/3287560.3287577,10.1017/bpp.2020.7
10.1145/3287560.3287577,10.1145/3351095.3372874
10.1145/3287560.3287577,10.1109/iThings/GreenCom/CPSCom/SmartData.2019.00177
10.1145/3287560.3287565,10.1016/j.scico.2023.102961
10.1145/3287560.3287565,10.1145/3479521
10.1145/3287560.3287565,10.3390/ijerph192215073
10.1145/3287560.3287565,10.3390/pr11030912
10.1145/3287560.3287565,10.1007/s11023-023-09644-y
10.1145/3287560.3287588,10.1109/MODELS-C59198.2023.00040
10.1145/3287560.3287588,10.1145/3580305.3599454
10.1145/3287560.3287588,10.1007/978-3-031-37703-7_17
10.1145/3287560.3287588,10.1145/3593013.3594028
10.1145/3287560.3287588,10.1145/3539597.3572704
10.1145/3287560.3287588,10.1007/978-3-031-44267-4_15
10.1145/3287560.3287588,10.1080/21670811.2022.2096088
10.1145/3287560.3287588,10.1109/TSE.2021.3101478
10.1145/3287560.3287588,10.1007/s00778-021-00726-w
10.1145/3287560.3287588,10.1145/3530019.3530027
10.1145/3287560.3287588,10.1007/s00778-021-00697-y
10.1145/3287560.3287588,10.1080/0144929X.2020.1818828
10.1145/3287560.3287588,10.1109/TSE.2019.2962027
10.1145/3287560.3287588,10.1109/ACCESS.2022.3190975
10.1145/3287560.3287588,10.1177/1071181321651038
10.1145/3287560.3287588,10.1109/ICDE51399.2021.00265
10.1145/3287560.3287588,10.1145/3437963.3441841
10.1145/3287560.3287588,10.1145/3442188.3445940
10.1145/3287560.3287588,10.1145/3442188.3445937
10.1145/3287560.3287588,10.1145/3428253
10.1145/3287560.3287588,10.1109/MS.2019.2908514
10.1145/3287560.3287588,10.2139/ssrn.3652998
10.1145/3287560.3287596,10.1016/j.jpi.2023.100357
10.1145/3287560.3287596,10.1016/j.jss.2023.111944
10.1145/3287560.3287596,10.1145/3632753
10.1145/3287560.3287596,10.1145/3606261
10.1145/3287560.3287596,10.1145/3614407.3643708
10.1145/3287560.3287596,10.1080/17439884.2024.2327024
10.1145/3287560.3287596,10.1145/3627508.3638345
10.1145/3287560.3287596,10.1109/TPAMI.2022.3200091
10.1145/3287560.3287596,10.1109/MS.2023.3310768
10.1145/3287560.3287596,10.1016/j.mlwa.2024.100525
10.1145/3287560.3287596,10.1007/s13347-023-00679-8
10.1145/3287560.3287596,10.1002/pst.2366
10.1145/3287560.3287596,10.4018/979-8-3693-0831-8.ch011
10.1145/3287560.3287596,10.1038/s42256-024-00797-8
10.1145/3287560.3287596,10.1145/3597503.3623347
10.1145/3287560.3287596,10.2147/PGPM.S396971
10.1145/3287560.3287596,10.1161/CIRCIMAGING.123.015495
10.1145/3287560.3287596,10.1111/spc3.12941
10.1145/3287560.3287596,10.1111/dmcn.15785
10.1145/3287560.3287596,10.1111/1754-9485.13612
10.1145/3287560.3287596,10.1016/j.cosust.2023.101411
10.1145/3287560.3287596,10.1007/s00146-022-01389-z
10.1145/3287560.3287596,10.1186/s13244-023-01541-3
10.1145/3287560.3287596,10.4018/978-1-6684-6361-1.ch005
10.1145/3287560.3287596,10.4018/978-1-6684-6361-1.ch002
10.1145/3287560.3287596,10.1080/19312458.2023.2293713
10.1145/3287560.3287596,10.1038/s41698-024-00499-9
10.1145/3287560.3287596,10.3389/fnbot.2023.1289406
10.1145/3287560.3287596,10.1016/j.xops.2024.100471
10.1145/3287560.3287596,10.1016/j.knosys.2023.111107
10.1145/3287560.3287596,10.1016/j.jacr.2023.12.005
10.1145/3287560.3287596,10.1016/bs.dnb.2024.02.010
10.1145/3287560.3287596,10.1007/978-981-97-0855-0_70
10.1145/3287560.3287596,10.1007/978-3-031-51643-6_28
10.1145/3287560.3287596,10.1007/978-3-031-50396-2_1
10.1145/3287560.3287596,10.1007/978-3-031-49269-3_13
10.1145/3287560.3287596,10.1007/978-3-031-45304-5_15
10.1145/3287560.3287596,10.1145/3599974
10.1145/3287560.3287596,10.1145/3588765
10.1145/3287560.3287596,10.1177/17470161231220946
10.1145/3287560.3287596,10.3390/sci6010003
10.1145/3287560.3287596,10.3390/ph17010022
10.1145/3287560.3287596,10.1039/BK9781837670178-00024
10.1145/3287560.3287596,10.1039/BK9781837670178-00001
10.1145/3287560.3287596,10.1093/oxfordhb/9780197653609.013.16
10.1145/3287560.3287596,10.1093/oxfordhb/9780197653609.013.1
10.1145/3287560.3287596,10.1145/3632754.3632939
10.1145/3287560.3287596,10.1109/BigData59044.2023.10386556
10.1145/3287560.3287596,10.14361/9783839467107-013
10.1145/3287560.3287596,10.14361/9783839467107-007
10.1145/3287560.3287596,10.1093/oxfordhb/9780198857815.013.21
10.1145/3287560.3287596,10.1109/SKIMA59232.2023.10387301
10.1145/3287560.3287596,10.4018/979-8-3693-0074-9.ch006
10.1145/3287560.3287596,10.1145/3617574.3617859
10.1145/3287560.3287596,10.1109/ICDMW60847.2023.00039
10.1145/3287560.3287596,10.2967/jnumed.123.266080
10.1145/3287560.3287596,10.1016/j.infsof.2023.107318
10.1145/3287560.3287596,10.1016/j.biopsych.2023.11.015
10.1145/3287560.3287596,10.1007/s44206-023-00074-y
10.1145/3287560.3287596,10.1007/s10676-023-09725-7
10.1145/3287560.3287596,10.1177/14614448231214811
10.1145/3287560.3287596,10.7554/eLife.79559
10.1145/3287560.3287596,10.1007/s00146-023-01811-0
10.1145/3287560.3287596,10.3389/fnrgo.2023.1201777
10.1145/3287560.3287596,10.1007/s42803-023-00075-w
10.1145/3287560.3287596,10.1145/3632120
10.1145/3287560.3287596,10.1111/risa.14245
10.1145/3287560.3287596,10.1145/3610283
10.1145/3287560.3287596,10.1109/MIS.2023.3320875
10.1145/3287560.3287596,10.1038/s41591-023-02608-w
10.1145/3287560.3287596,10.1145/3560260
10.1145/3287560.3287596,10.1145/3519026
10.1145/3287560.3287596,10.1145/3617694.3623256
10.1145/3287560.3287596,10.1145/3617694.3623239
10.1145/3287560.3287596,10.1145/3617694.3623234
10.1145/3287560.3287596,10.1145/3617694.3623230
10.1145/3287560.3287596,10.1145/3586183.3606807
10.1145/3287560.3287596,10.1109/ESEM56168.2023.10304801
10.1145/3287560.3287596,10.1080/15434303.2023.2288251
10.1145/3287560.3287596,10.1109/FIE58773.2023.10343320
10.1145/3287560.3287596,10.3389/fpos.2023.1257092
10.1145/3287560.3287596,10.1145/3638067.3638070
10.1145/3287560.3287596,10.3390/e25101429
10.1145/3287560.3287596,10.1145/3577190.3616883
10.1145/3287560.3287596,10.1109/ICCVW60793.2023.00215
10.1145/3287560.3287596,10.1177/25152459231183919
10.1145/3287560.3287596,10.1109/ICCV51070.2023.01863
10.1145/3287560.3287596,10.1109/ICCV51070.2023.01486
10.1145/3287560.3287596,10.1109/ICCV51070.2023.00452
10.1145/3287560.3287596,10.1109/ICCV51070.2023.00371
10.1145/3287560.3287596,10.1109/ICCV51070.2023.00370
10.1145/3287560.3287596,10.1109/ICCV51070.2023.00366
10.1145/3287560.3287596,10.1016/j.giq.2023.101881
10.1145/3287560.3287596,10.1145/3555803
10.1145/3287560.3287596,10.1145/3610207
10.1145/3287560.3287596,10.1145/3610107
10.1145/3287560.3287596,10.1145/3610046
10.1145/3287560.3287596,10.1093/qje/qjad028
10.1145/3287560.3287596,10.1109/IJCB57857.2023.10448589
10.1145/3287560.3287596,10.1007/s11023-023-09644-y
10.1145/3287560.3287596,10.1007/s43681-023-00330-4
10.1145/3287560.3287596,10.1109/COMSCI59259.2023.10315821
10.1145/3287560.3287596,10.1109/ISTAS57930.2023.10306199
10.1145/3287560.3287596,10.1057/s41599-023-02079-x
10.1145/3287560.3287596,10.1109/ASE56229.2023.00115
10.1145/3287560.3287596,10.1080/08874417.2023.2251443
10.1145/3287560.3287596,10.1007/s43681-023-00321-5
10.1145/3287560.3287596,10.1007/978-3-031-49008-8_7
10.1145/3287560.3287596,10.1162/coli_a_00480
10.1145/3287560.3287596,10.1093/iwc/iwac036
10.1145/3287560.3287596,10.1007/s11081-022-09771-y
10.1145/3287560.3287596,10.1186/s13326-023-00293-9
10.1145/3287560.3287596,10.1109/PST58708.2023.10320197
10.1145/3287560.3287596,10.24963/ijcai.2023/802
10.1145/3287560.3287596,10.1007/s12626-023-00146-y
10.1145/3287560.3287596,10.1002/cpe.6997
10.1145/3287560.3287596,10.1177/00187208231190459
10.1145/3287560.3287596,10.1145/3600211.3604766
10.1145/3287560.3287596,10.1145/3600211.3604751
10.1145/3287560.3287596,10.1145/3600211.3604718
10.1145/3287560.3287596,10.1145/3600211.3604698
10.1145/3287560.3287596,10.1145/3600211.3604685
10.1145/3287560.3287596,10.1145/3600211.3604682
10.1145/3287560.3287596,10.1145/3600211.3604681
10.1145/3287560.3287596,10.1145/3580305.3599454
10.1145/3287560.3287596,10.1038/s41586-023-06291-2
10.1145/3287560.3287596,10.1038/s41586-023-06221-2
10.1145/3287560.3287596,10.1177/08944393211073169
10.1145/3287560.3287596,10.1109/TAI.2022.3225132
10.1145/3287560.3287596,10.1109/TAI.2021.3137091
10.1145/3287560.3287596,10.1109/MIM.2023.10208252
10.1145/3287560.3287596,10.1016/j.mtcomm.2023.106409
10.1145/3287560.3287596,10.1016/j.cola.2023.101209
10.1145/3287560.3287596,10.1007/s43681-023-00258-9
10.1145/3287560.3287596,10.1007/s43681-022-00209-w
10.1145/3287560.3287596,10.1145/3543847
10.1145/3287560.3287596,10.1080/12460125.2022.2062849
10.1145/3287560.3287596,10.5555/3618408.3619788
10.1145/3287560.3287596,10.1145/3571884.3604316
10.1145/3287560.3287596,10.1007/s43681-023-00318-0
10.1145/3287560.3287596,10.1109/IGARSS52108.2023.10281577
10.1145/3287560.3287596,10.1007/s10606-023-09475-6
10.1145/3287560.3287596,10.2196/45903
10.1145/3287560.3287596,10.1007/s44230-023-00035-1
10.1145/3287560.3287596,10.1145/3563703.3593063
10.1145/3287560.3287596,10.1177/25152459231162559
10.1145/3287560.3287596,10.1177/20539517231203669
10.1145/3287560.3287596,10.1109/SSE60056.2023.00029
10.1145/3287560.3287596,10.1145/3592616
10.1145/3287560.3287596,10.1145/3582568
10.1145/3287560.3287596,10.1145/3533378
10.1145/3287560.3287596,10.1145/3589806.3600042
10.1145/3287560.3287596,10.1109/ICHI57859.2023.00129
10.1145/3287560.3287596,10.1145/3606011
10.1145/3287560.3287596,10.1038/s41598-023-36249-3
10.1145/3287560.3287596,10.1109/QoMEX58391.2023.10178546
10.1145/3287560.3287596,10.1109/CCAAW57883.2023.10219205
10.1145/3287560.3287596,10.1145/3593013.3594108
10.1145/3287560.3287596,10.1145/3593013.3594092
10.1145/3287560.3287596,10.1145/3593013.3594090
10.1145/3287560.3287596,10.1145/3593013.3594087
10.1145/3287560.3287596,10.1145/3593013.3594082
10.1145/3287560.3287596,10.1145/3593013.3594081
10.1145/3287560.3287596,10.1145/3593013.3594079
10.1145/3287560.3287596,10.1145/3593013.3594073
10.1145/3287560.3287596,10.1145/3593013.3594064
10.1145/3287560.3287596,10.1145/3593013.3594033
10.1145/3287560.3287596,10.1145/3593013.3594012
10.1145/3287560.3287596,10.1145/3593013.3594010
10.1145/3287560.3287596,10.1145/3593013.3594002
10.1145/3287560.3287596,10.1145/3593013.3593997
10.1145/3287560.3287596,10.1145/3593013.3593994
10.1145/3287560.3287596,10.1145/3593013.3593976
10.1145/3287560.3287596,10.1108/JD-01-2023-0006
10.1145/3287560.3287596,10.1007/s43681-023-00297-2
10.1145/3287560.3287596,10.3389/fmars.2023.1157370
10.1145/3287560.3287596,10.1109/TTS.2023.3257303
10.1145/3287560.3287596,10.1109/MGRS.2023.3267904
10.1145/3287560.3287596,10.1109/JCDL57899.2023.00060
10.1145/3287560.3287596,10.1109/CVPRW59228.2023.00030
10.1145/3287560.3287596,10.1109/CVPR52729.2023.01052
10.1145/3287560.3287596,10.1038/s41587-023-01789-6
10.1145/3287560.3287596,10.1016/j.telpol.2022.102479
10.1145/3287560.3287596,10.1016/j.suc.2023.03.002
10.1145/3287560.3287596,10.1007/s11219-022-09601-5
10.1145/3287560.3287596,10.1007/s10502-023-09408-8
10.1145/3287560.3287596,10.1145/3569934
10.1145/3287560.3287596,10.5555/3545946.3599154
10.1145/3287560.3287596,10.1007/s43681-023-00289-2
10.1145/3287560.3287596,10.1080/10447318.2022.2140385
10.1145/3287560.3287596,10.1007/978-3-031-33455-9_36
10.1145/3287560.3287596,10.1109/ICSE-SEET58685.2023.00015
10.1145/3287560.3287596,10.3389/fdata.2023.1183313
10.1145/3287560.3287596,10.1126/sciadv.abq0701
10.1145/3287560.3287596,10.1145/3594737
10.1145/3287560.3287596,10.1002/asi.24765
10.1145/3287560.3287596,10.1109/MC.2023.3235712
10.1145/3287560.3287596,10.1109/ICSE-NIER58687.2023.00012
10.1145/3287560.3287596,10.1109/CAIN58948.2023.00034
10.1145/3287560.3287596,10.1109/CAIN58948.2023.00011
10.1145/3287560.3287596,10.1145/3578707
10.1145/3287560.3287596,10.1145/3571815
10.1145/3287560.3287596,10.1145/3543873.3587601
10.1145/3287560.3287596,10.1021/acscentsci.2c01177
10.1145/3287560.3287596,10.1117/1.JEI.32.2.020801
10.1145/3287560.3287596,10.1021/acs.jcim.2c01317
10.1145/3287560.3287596,10.1145/3544549.3585847
10.1145/3287560.3287596,10.1145/3544549.3585667
10.1145/3287560.3287596,10.1145/3544549.3577062
10.1145/3287560.3287596,10.1145/3544548.3581555
10.1145/3287560.3287596,10.1145/3544548.3581518
10.1145/3287560.3287596,10.1145/3544548.3581482
10.1145/3287560.3287596,10.1145/3544548.3581463
10.1145/3287560.3287596,10.1145/3544548.3581407
10.1145/3287560.3287596,10.1145/3544548.3581393
10.1145/3287560.3287596,10.1145/3544548.3581376
10.1145/3287560.3287596,10.1145/3544548.3581268
10.1145/3287560.3287596,10.1145/3544548.3581242
10.1145/3287560.3287596,10.1145/3544548.3581133
10.1145/3287560.3287596,10.1145/3544548.3581026
10.1145/3287560.3287596,10.1145/3544548.3581017
10.1145/3287560.3287596,10.1145/3544548.3581010
10.1145/3287560.3287596,10.1145/3544548.3580959
10.1145/3287560.3287596,10.1145/3544548.3580945
10.1145/3287560.3287596,10.1145/3544548.3580819
10.1145/3287560.3287596,10.1145/3544548.3580805
10.1145/3287560.3287596,10.1145/3544548.3580652
10.1145/3287560.3287596,10.1109/SysCon53073.2023.10131077
10.1145/3287560.3287596,10.1007/978-3-031-29786-1_15
10.1145/3287560.3287596,10.1145/3579621
10.1145/3287560.3287596,10.1145/3579467
10.1145/3287560.3287596,10.1126/science.adf6369
10.1145/3287560.3287596,10.3390/app13084771
10.1145/3287560.3287596,10.1007/s00146-022-01536-6
10.1145/3287560.3287596,10.1007/s00146-022-01535-7
10.1145/3287560.3287596,10.1007/s00146-022-01440-z
10.1145/3287560.3287596,10.1145/3581754.3584175
10.1145/3287560.3287596,10.1145/3581754.3584168
10.1145/3287560.3287596,10.1145/3581641.3584060
10.1145/3287560.3287596,10.1145/3581641.3584033
10.1145/3287560.3287596,10.1145/3576840.3578309
10.1145/3287560.3287596,10.1145/3568162.3576973
10.1145/3287560.3287596,10.1038/s42256-023-00623-7
10.1145/3287560.3287596,10.1109/AERO55745.2023.10115575
10.1145/3287560.3287596,10.1145/3545945.3569792
10.1145/3287560.3287596,10.1109/TTS.2023.3239921
10.1145/3287560.3287596,10.1016/j.dss.2023.113957
10.1145/3287560.3287596,10.1007/s11023-023-09628-y
10.1145/3287560.3287596,10.1007/s11023-022-09620-y
10.1145/3287560.3287596,10.1145/3544101
10.1145/3287560.3287596,10.1145/3542921
10.1145/3287560.3287596,10.1145/3539597.3575784
10.1145/3287560.3287596,10.1145/3539597.3572723
10.1145/3287560.3287596,10.1145/3569009.3572739
10.1145/3287560.3287596,10.1126/sciadv.abn3999
10.1145/3287560.3287596,10.3389/fcomp.2023.1071174
10.1145/3287560.3287596,10.1007/s10618-023-00924-w
10.1145/3287560.3287596,10.1080/10447318.2022.2153320
10.1145/3287560.3287596,10.1109/SaTML54575.2023.00050
10.1145/3287560.3287596,10.1109/MC.2022.3218005
10.1145/3287560.3287596,10.1007/s43681-022-00195-z
10.1145/3287560.3287596,10.1007/s43681-022-00178-0
10.1145/3287560.3287596,10.1007/s00146-021-01286-x
10.1145/3287560.3287596,10.3390/bdcc7010027
10.1145/3287560.3287596,10.3389/fnrgo.2023.1102165
10.1145/3287560.3287596,10.1146/annurev-linguistics-031120-015324
10.1145/3287560.3287596,10.3390/bdcc7010015
10.1145/3287560.3287596,10.3390/make5010006
10.1145/3287560.3287596,10.3390/s23020634
10.1145/3287560.3287596,10.5772/intechopen.111915
10.1145/3287560.3287596,10.5555/3648699.3648939
10.1145/3287560.3287596,10.2139/ssrn.4629460
10.1145/3287560.3287596,10.2139/ssrn.4615421
10.1145/3287560.3287596,10.2139/ssrn.4614234
10.1145/3287560.3287596,10.2139/ssrn.4604736
10.1145/3287560.3287596,10.2139/ssrn.4579899
10.1145/3287560.3287596,10.2139/ssrn.4528668
10.1145/3287560.3287596,10.1177/20539517231177620
10.1145/3287560.3287596,10.1109/ACCESS.2023.3330647
10.1145/3287560.3287596,10.1109/ACCESS.2023.3322162
10.1145/3287560.3287596,10.1109/ACCESS.2023.3311134
10.1145/3287560.3287596,10.1109/ACCESS.2023.3294840
10.1145/3287560.3287596,10.1080/03036758.2022.2121290
10.1145/3287560.3287596,10.1017/dap.2023.30
10.1145/3287560.3287596,10.1016/B978-0-323-85713-0.00017-7
10.1145/3287560.3287596,10.1007/s42438-022-00334-z
10.1145/3287560.3287596,10.1007/978-981-99-6353-9_1
10.1145/3287560.3287596,10.1007/978-3-031-49368-3_8
10.1145/3287560.3287596,10.1007/978-3-031-48262-5_5
10.1145/3287560.3287596,10.1007/978-3-031-44070-0_4
10.1145/3287560.3287596,10.1007/978-3-031-43254-5_14
10.1145/3287560.3287596,10.1007/978-3-031-35891-3_22
10.1145/3287560.3287596,10.1007/978-3-031-35644-5_6
10.1145/3287560.3287596,10.1007/978-3-031-34444-2_31
10.1145/3287560.3287596,10.1007/978-3-031-33374-3_39
10.1145/3287560.3287596,10.1007/978-3-031-30047-9_8
10.1145/3287560.3287596,10.1007/978-3-031-29171-5_36
10.1145/3287560.3287596,10.1007/978-3-031-25069-9_30
10.1145/3287560.3287596,10.1007/978-3-031-24498-8_7
10.1145/3287560.3287596,10.1007/978-3-031-23618-1_3
10.1145/3287560.3287596,10.1007/978-3-031-23190-2_4
10.1145/3287560.3287596,10.1007/978-3-031-17125-3_317-1
10.1145/3287560.3287596,10.1007/978-3-031-05071-8_9
10.1145/3287560.3287596,10.1007/16495_2023_59
10.1145/3287560.3287596,10.1080/08839514.2021.2009222
10.1145/3287560.3287596,10.1017/S1351324922000481
10.1145/3287560.3287596,10.1109/BigData55660.2022.10021121
10.1145/3287560.3287596,10.1007/s41109-022-00514-7
10.1145/3287560.3287596,10.1145/3550454.3555523
